"Address","Status Code","Title 1","Indexability","Indexability Status","GA4 Sessions","GA4 Views","GA4 Engaged sessions","GA4 Engagement rate","GA4 Key events","GA4 Event count","GA4 Total revenue","GA4 New users"
"https://sbrownlawyer.com/mothers-rights/","200","Mother's Rights Lawyer | Offices in League City, Angleton & Pearland, TX | Scott M. Brown & Associates","Indexable","","3","10","3","1.000","2.000","113","0.000","2"
"https://sbrownlawyer.com/galveston-child-custody-lawyer/","200","Galveston Texas Child Custody Attorney","Indexable","","3","4","1","0.330","0.000","37","0.000","3"
"https://sbrownlawyer.com/Personal-Injury","301","","Non-Indexable","Redirected","3","9","2","0.670","0.000","35","0.000","3"
"https://sbrownlawyer.com/espanol/defensa-criminal/","200","Abogado de Defensa Criminal en Pearland, TX | Scott M. Brown & Associates","Indexable","","3","3","2","0.670","0.000","12","0.000","3"
"https://sbrownlawyer.com/Personal-Injury/","200","Personal Injury Lawyers Protecting Texans | Scott M. Brown & Associates","Non-Indexable","Canonicalised","3","9","2","0.670","0.000","35","0.000","3"
"https://sbrownlawyer.com/2014/01/31/college-station-man-in-custody-after-domestic-violence-incident/","200","College Station man in custody after domestic violence incident | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","3","4","3","1.000","1.000","70","0.000","3"
"https://sbrownlawyer.com/2020/05/21/what-happens-if-you-violate-a-restraining-order/","200","What Happens If You Violate a Restraining Order? | Scott M. Brown & Associates","Indexable","","3","4","2","0.670","0.000","42","0.000","3"
"https://sbrownlawyer.com/2021/02/28/what-happens-after-a-second-and-third-dwi-in-texas/","200","What Happens After a Second and Third DWI in Texas? | Scott M. Brown & Associates","Indexable","","3","3","2","0.670","0.000","12","0.000","3"
"https://sbrownlawyer.com/2014/01/17/new-texas-law-aims-to-protect-pets-during-domestic-abuse-cases/","200","New Texas law aims to protect pets during domestic abuse cases | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","3","3","1","0.330","0.000","11","0.000","3"
"https://sbrownlawyer.com/2014/07/18/child-custody-battles-shouldnt-be-affected-by-deployment-status/","200","Child custody battles shouldn't be affected by deployment status | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","3","3","0","0.000","0.000","17","0.000","3"
"https://sbrownlawyer.com/2021/07/20/8-questions-to-ask-dui-attorneys/","200","8 Questions To Ask DUI Attorneys | Scott M. Brown & Associates","Indexable","","3","3","0","0.000","0.000","36","0.000","0"
"https://sbrownlawyer.com/2013/10/21/who-gets-the-wedding-ring-in-the-event-of-a-breakup/","200","Who gets the wedding ring in the event of a breakup? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","3","4","3","1.000","0.000","56","0.000","3"
"https://sbrownlawyer.com/pearland-marijuana-possession/","200","Pearland TX Marijuana Possession Charges","Indexable","","3","3","1","0.330","0.000","37","0.000","3"
"https://sbrownlawyer.com/2016/01/14/what-is-the-difference-between-fixed-and-reasonable-visitation/","200","What is the difference between fixed and reasonable visitation? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","3","3","0","0.000","0.000","39","0.000","3"
"https://sbrownlawyer.com/2018/07/01/can-mental-health-impact-child-custody/","200","Can Mental Health Impact Child Custody? | Scott M. Brown & Associates","Indexable","","3","3","2","0.670","0.000","40","0.000","2"
"https://sbrownlawyer.com/modifications/","200","Child Custody Modification in Texas | Scott M. Brown & Associates","Indexable","","2","3","1","0.500","0.000","22","0.000","1"
"https://sbrownlawyer.com/attorneys-working-to-achieve-your-alimony-goals/","200","Alimony in Texas | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","22","0.000","2"
"https://sbrownlawyer.com/paternity-attorney/","200","Pearland Paternity Lawyers | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","6","0.000","2"
"https://sbrownlawyer.com/asset-division/","200","Texas Property and Asset Division | Texas","Indexable","","2","2","2","1.000","0.000","8","0.000","1"
"https://sbrownlawyer.com/high-net-worth-divorce/","200","High-Net-Worth Divorces in Texas | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","6","0.000","2"
"https://sbrownlawyer.com/doctor-divorce-videos/","200","Doctor Divorce Videos | Scott M. Brown & Associates","Indexable","","2","3","1","0.500","0.000","20","0.000","1"
"https://sbrownlawyer.com/head-injury/","200","Head Injury in Texas | Head Injury Attorney | Houston, Texas","Indexable","","2","2","0","0.000","0.000","6","0.000","2"
"https://sbrownlawyer.com/criminal-law/indecent-exposure/","200","Indecent Exposure | Indecent Exposure Attorney | Houston, TX","Indexable","","2","2","2","1.000","0.000","35","0.000","2"
"https://sbrownlawyer.com/rape-sexual-assault/","200","Sexual Assault Lawyers Pearland Tx | Rape & Sexual Assault","Indexable","","2","3","1","0.500","0.000","48","0.000","2"
"https://sbrownlawyer.com/aggravated-sexual-assault/","200","Houston Aggravated Sexual Assault Attorney | Houston, Texas","Indexable","","2","2","2","1.000","0.000","9","0.000","2"
"https://sbrownlawyer.com/product-liability/","200","Product Liability Attorneys | Pearland, Texas","Indexable","","2","2","0","0.000","0.000","7","0.000","2"
"https://sbrownlawyer.com/title-ix-defense-campus-sexual-assault/","200","Houston Campus Sexual Assault Attorney | Sexual Assault Lawyer","Indexable","","2","3","1","0.500","0.000","10","0.000","2"
"https://sbrownlawyer.com/misdemeanor/","200","Misdemeanor Attorney in Pearland, TX | Pearland, TX","Indexable","","2","2","0","0.000","0.000","19","0.000","2"
"https://sbrownlawyer.com/public-indecency/","200","Public Indecency Attorney Angleton Texas | Free consultation","Indexable","","2","2","1","0.500","0.000","22","0.000","2"
"https://sbrownlawyer.com/sex-crimes/","200","Sex Crimes | sex crimes attorney | Houston, Texas","Indexable","","2","3","0","0.000","1.000","43","0.000","1"
"https://sbrownlawyer.com/road-hazard/","200","Road Hazard Attorney Pearland TX | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","7","0.000","2"
"https://sbrownlawyer.com/2022/08/12/job-opportunity-were-looking-for-an-associate-attorney/","200","JOB OPPORTUNITY: We're Looking for an Associate Attorney! | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","6","0.000","1"
"https://sbrownlawyer.com/2024/10/08/car-accident-in-houston-understanding-your-rights-and-responsibilities/","200","Car Accident in Houston: Know Your Rights & Responsibilities","Indexable","","2","2","1","0.500","0.000","8","0.000","2"
"https://sbrownlawyer.com/pearland-family-law-office/","200","Pearland Family Law Office | Scott M. Brown & Associates | Pearland, Texas","Non-Indexable","Canonicalised,noindex","2","5","2","1.000","0.000","42","0.000","2"
"https://sbrownlawyer.com/retirement-accounts/","200","Retirement Account Division Lawyers | Pearland, Angleton","Indexable","","2","3","2","1.000","0.000","37","0.000","2"
"https://sbrownlawyer.com/physician-practices/","200","Physician Practice Division Lawyer | Scott M. Brown & Associates","Indexable","","2","3","1","0.500","0.000","37","0.000","2"
"https://sbrownlawyer.com/family-owned-business-protection/","200","Family Business Asset Division Lawyer | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","21","0.000","2"
"https://sbrownlawyer.com/2014/01/02/organizing-child-support-may-become-easier-with-new-software/","200","Organizing child support may become easier with new software | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","36","0.000","0"
"https://sbrownlawyer.com/child-support-modifications/","200","Child Support Modification in Texas | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","6","0.000","2"
"https://sbrownlawyer.com/2015/01/16/guidelines-for-texas-child-support-modifications/","200","Guidelines for Texas child support modifications | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","6","0.000","2"
"https://sbrownlawyer.com/personal-injury/nonvehicle-liability-insurance/","301","","Non-Indexable","Redirected","2","2","2","1.000","0.000","21","0.000","2"
"https://sbrownlawyer.com/dr-divorce/","200","Doctor Divorce | Scott M. Brown & Associates","Indexable","","2","4","2","1.000","0.000","25","0.000","1"
"https://sbrownlawyer.com/harris-county-family-law/","200","Harris County Divorce & Family Lawyers | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","21","0.000","2"
"https://sbrownlawyer.com/2020/12/16/domestic-violence-victim-tips-on-getting-a-restraining-order/","200","Domestic Violence Victim? Tips on Getting a Restraining Order | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","38","0.000","2"
"https://sbrownlawyer.com/abogado-de-ajuste-de-estatus-en-pearland/","200","Asistencia en Inmigración | Abogado de Ajuste de Estatus en Pearland","Indexable","","2","5","2","1.000","0.000","32","0.000","2"
"https://sbrownlawyer.com/sex-crimes","301","","Non-Indexable","Redirected","2","3","0","0.000","1.000","43","0.000","1"
"https://sbrownlawyer.com/pearland-immigration-lawyer/","301","","Non-Indexable","Redirected","2","4","2","1.000","0.000","65","0.000","2"
"https://sbrownlawyer.com/abogado-de-inmigracion-en-pearland/","200","Guía de la Ley de Inmigración de EE. UU. | Abogado de Inmigración en Pearland","Indexable","","2","9","2","1.000","0.000","61","0.000","0"
"https://sbrownlawyer.com/espanol/family-law/","200","Abogados de Derecho Familiar de Angleton | Scott M. Brown & Associates","Indexable","","2","3","2","1.000","1.000","31","0.000","2"
"https://sbrownlawyer.com/league-city-tx-theft-crimes/","200","Theft Crimes Defense Lawyer in League City","Indexable","","2","3","1","0.500","0.000","34","0.000","1"
"https://sbrownlawyer.com/2023/01/20/what-is-a-no‐fault-divorce/","200","What is a no‐fault divorce? | Scott M. Brown & Associates","Indexable","","2","2","2","1.000","0.000","24","0.000","2"
"https://sbrownlawyer.com/league-city-divorce/","200","Divorce Attorney in League City Texas","Indexable","","2","2","2","1.000","0.000","20","0.000","1"
"https://sbrownlawyer.com/Child-Protective-Services-CPS","301","","Non-Indexable","Redirected","2","2","1","0.500","0.000","7","0.000","2"
"https://sbrownlawyer.com/2021/07/05/what-to-expect-out-of-a-divorce-trial/","200","What To Expect Out of a Divorce Trial | Scott M. Brown & Associates","Indexable","","2","3","2","1.000","0.000","37","0.000","2"
"https://sbrownlawyer.com/2015/11/13/is-divorce-actually-good-for-anything/","200","Is divorce actually good for anything? | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","11","0.000","2"
"https://sbrownlawyer.com/2021/04/21/dwi-consequences-in-texas-whats-the-maximum-penalty-for-a-dwi/","200","DWI Consequences in Texas: What's the Maximum Penalty for a DWI? | Scott M. Brown & Associates","Indexable","","2","2","2","1.000","0.000","22","0.000","2"
"https://sbrownlawyer.com/2017/04/19/grounds-for-changing-a-custody-order-in-texas/","200","Grounds For Changing A Custody Order In Texas | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","36","0.000","2"
"https://sbrownlawyer.com/Child-Protective-Services-CPS/","200","DSS & Protective Services Lawyer in Houston Area | Serving Pearland, Angleton, League City, TX","Non-Indexable","Canonicalised","2","2","1","0.500","0.000","7","0.000","2"
"https://sbrownlawyer.com/hidden-assets-some-marital-property-may-not-be-obvious/","200","Hidden assets: Some marital property may not be obvious | Scott M. Brown & Associates |","Indexable","","2","2","1","0.500","0.000","36","0.000","2"
"https://sbrownlawyer.com/how-to-know-if-your-spouse-is-hiding-marital-property-and-assets/","200","How to know if your spouse is hiding marital property and assets","Indexable","","2","3","2","1.000","0.000","49","0.000","2"
"https://sbrownlawyer.com/theft-and-shoplifting/aggravated-burglary/","200","Aggravated Burglary Defense Lawyer in TX | Angleton, TX","Indexable","","2","2","0","0.000","0.000","22","0.000","2"
"https://sbrownlawyer.com/2017/08/01/7-key-reasons-texas-may-shift-the-property-division-in-divorces-away-from-a-50-50-split/","200","7 Key Reasons Texas May Shift Property Division In Divorces Away From | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","12","0.000","2"
"https://sbrownlawyer.com/do-not-blow/","200","Refuse to Blow a Breath Test? Top Criminal Defense Firm in League City Angleton & Pearland, Texas","Indexable","","2","2","2","1.000","0.000","21","0.000","2"
"https://sbrownlawyer.com/2020/08/24/the-complete-guide-to-dwi-vs-dui-laws-in-texas/","200","The Complete Guide to DWI vs. DUI Laws in Texas | Scott M. Brown & Associates","Indexable","","2","2","0","0.000","0.000","6","0.000","2"
"https://sbrownlawyer.com/2020/11/13/these-are-the-different-types-of-divorce-in-texas/","200","These Are the Different Types of Divorce in Texas | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","7","0.000","2"
"https://sbrownlawyer.com/league-city-tx-drug-possession-defense/","200","League City Texas Drug Possession Charge Attorney","Indexable","","2","3","1","0.500","0.000","26","0.000","2"
"https://sbrownlawyer.com/meghan-beytebiere/","200","Meghan Beytebiere | Scott M. Brown & Associates","Indexable","","2","2","2","1.000","0.000","8","0.000","2"
"https://sbrownlawyer.com/enforcing-child-support-orders/","200","Enforcing Child Support Orders | Lawyer in Brazoria County, TX | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","37","0.000","2"
"https://sbrownlawyer.com/2018/07/28/who-is-liable-for-crashes-that-occur-in-borrowed-vehicles/","200","Who is Liable for Crashes in Borrowed Vehicles | Scott M. Brown & Associates","Indexable","","2","2","1","0.500","0.000","37","0.000","2"
"https://sbrownlawyer.com/2015/06/28/child-support-enforcement-license-suspension/","200","Child support enforcement: License suspension | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","2","2","1.000","0.000","22","0.000","2"
"https://sbrownlawyer.com/2013/11/27/texas-police-officer-accused-of-domestic-violence-still-employed/","200","Texas police officer accused of domestic violence, still employed | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","3","2","1.000","0.000","52","0.000","2"
"https://sbrownlawyer.com/2014/02/19/texas-enters-the-fray-of-same-sex-marriage-court-battles/","200","Texas enters the fray of same-sex marriage court battles | Scott M. Brown & Associates | Scott M. Brown & Associates","Indexable","","2","3","1","0.500","0.000","48","0.000","1"
